"","state_name","county_fips","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","area","pop"
"2401","Tennessee",47005,"Benton County",5668,1529,7260,4139,0.780716253443526,0.210606060606061,0.570110192837466,"Benton County, Tennessee",15863
"2402","Tennessee",47007,"Bledsoe County",4725,971,5758,3754,0.820597429663077,0.168634942688433,0.651962486974644,"Bledsoe County, Tennessee",14916
"2403","Tennessee",47009,"Blount County",47369,17932,66609,29437,0.711150144875317,0.269212869131799,0.441937275743518,"Blount County, Tennessee",135283
"2404","Tennessee",47011,"Bradley County",35204,9851,45865,25353,0.767556960645372,0.214782513899488,0.552774446745885,"Bradley County, Tennessee",108620
"2405","Tennessee",47013,"Campbell County",12331,2441,14933,9890,0.825755039174982,0.163463470166745,0.662291569008237,"Campbell County, Tennessee",39277
"2406","Tennessee",47015,"Cannon County",5190,1261,6557,3929,0.791520512429465,0.192313558029587,0.599206954399878,"Cannon County, Tennessee",14512
"2407","Tennessee",47017,"Carroll County",9205,2559,11905,6646,0.773204535909282,0.214951700965981,0.558252834943301,"Carroll County, Tennessee",28434
"2408","Tennessee",47019,"Carter County",19584,4529,24492,15055,0.799608035276825,0.184917524089499,0.614690511187327,"Carter County, Tennessee",56349
"2409","Tennessee",47021,"Cheatham County",14438,5514,20260,8924,0.712635735439289,0.272161895360316,0.440473840078973,"Cheatham County, Tennessee",41065
"2410","Tennessee",47023,"Chester County",5952,1412,7584,4540,0.784810126582278,0.186181434599156,0.598628691983122,"Chester County, Tennessee",17348
"2411","Tennessee",47025,"Claiborne County",10604,2202,12945,8402,0.81915797605253,0.170104287369641,0.649053688682889,"Claiborne County, Tennessee",32038
"2412","Tennessee",47027,"Clay County",2733,735,3506,1998,0.779520821448945,0.209640616086709,0.569880205362236,"Clay County, Tennessee",7580
"2413","Tennessee",47029,"Cocke County",12162,2533,14859,9629,0.818493842115889,0.170469075980887,0.648024766135002,"Cocke County, Tennessee",35998
"2414","Tennessee",47031,"Coffee County",17883,5705,24282,12178,0.736471460340993,0.234947697883206,0.501523762457788,"Coffee County, Tennessee",57882
"2415","Tennessee",47033,"Crockett County",4673,1382,6114,3291,0.764311416421328,0.226038599934576,0.538272816486752,"Crockett County, Tennessee",13909
"2416","Tennessee",47035,"Cumberland County",25168,6728,32279,18440,0.779701973419251,0.208432727160073,0.571269246259178,"Cumberland County, Tennessee",61152
"2417","Tennessee",47037,"Davidson County",100218,199703,309658,-99485,0.323640919982691,0.644914712360088,-0.321273792377397,"Davidson County, Tennessee",715875
"2418","Tennessee",47039,"Decatur County",4229,904,5241,3325,0.806907078801755,0.172486166762068,0.634420912039687,"Decatur County, Tennessee",11442
"2419","Tennessee",47041,"DeKalb County",6672,1750,8513,4922,0.783742511453072,0.205567954892517,0.578174556560554,"DeKalb County, Tennessee",20078
"2420","Tennessee",47043,"Dickson County",17643,6106,24323,11537,0.725362825309378,0.251038112074991,0.474324713234387,"Dickson County, Tennessee",54314
"2421","Tennessee",47045,"Dyer County",11768,3158,15079,8610,0.780423104980436,0.209430333576497,0.570992771403939,"Dyer County, Tennessee",36803
"2422","Tennessee",47047,"Fayette County",15690,7027,22984,8663,0.682648799164636,0.305734423947094,0.376914375217543,"Fayette County, Tennessee",42002
"2423","Tennessee",47049,"Fentress County",7441,1214,8729,6227,0.852445870088212,0.139076641081453,0.713369229006759,"Fentress County, Tennessee",18489
"2424","Tennessee",47051,"Franklin County",13987,4864,19132,9123,0.731078820823751,0.254233744511813,0.476845076311938,"Franklin County, Tennessee",42769
"2425","Tennessee",47053,"Gibson County",16259,5771,22335,10488,0.727960599955227,0.258383702708753,0.469576897246474,"Gibson County, Tennessee",50409
"2426","Tennessee",47055,"Giles County",9784,3298,13203,6486,0.741043702188896,0.249791714004393,0.491251988184504,"Giles County, Tennessee",30344
"2427","Tennessee",47057,"Grainger County",8565,1467,10134,7098,0.845174659561871,0.144760213143872,0.700414446417999,"Grainger County, Tennessee",23527
"2428","Tennessee",47059,"Greene County",22259,5199,28087,17060,0.792501869192153,0.185103428632463,0.60739844055969,"Greene County, Tennessee",70152
"2429","Tennessee",47061,"Grundy County",4802,988,5855,3814,0.820153714773698,0.168744662681469,0.651409052092229,"Grundy County, Tennessee",13525
"2430","Tennessee",47063,"Hamblen County",18811,5500,24631,13311,0.763712394949454,0.223295846697251,0.540416548252203,"Hamblen County, Tennessee",64500
"2431","Tennessee",47065,"Hamilton County",92108,75522,171113,16586,0.538287564358056,0.441357465534471,0.0969300988235844,"Hamilton County, Tennessee",366215
"2432","Tennessee",47067,"Hancock County",2372,362,2744,2010,0.864431486880466,0.131924198250729,0.732507288629738,"Hancock County, Tennessee",6659
"2433","Tennessee",47069,"Hardeman County",5760,4180,10063,1580,0.572393918314618,0.415383086554705,0.157010831759913,"Hardeman County, Tennessee",25460
"2434","Tennessee",47071,"Hardin County",9559,1775,11538,7784,0.828479805858901,0.15383948691281,0.674640318946091,"Hardin County, Tennessee",26829
"2435","Tennessee",47073,"Hawkins County",20405,4083,24824,16322,0.821986786980342,0.164477924589107,0.657508862391234,"Hawkins County, Tennessee",56718
"2436","Tennessee",47075,"Haywood County",3343,4012,7439,-669,0.449388358650356,0.539319801048528,-0.0899314423981718,"Haywood County, Tennessee",17862
"2437","Tennessee",47077,"Henderson County",9797,2092,12020,7705,0.815058236272879,0.174043261231281,0.641014975041597,"Henderson County, Tennessee",27841
"2438","Tennessee",47079,"Henry County",11239,3548,15047,7691,0.746926297600851,0.235794510533661,0.51113178706719,"Henry County, Tennessee",32197
"2439","Tennessee",47081,"Hickman County",7577,2130,9832,5447,0.770646867371847,0.216639544344996,0.554007323026851,"Hickman County, Tennessee",24909
"2440","Tennessee",47083,"Houston County",2718,871,3686,1847,0.737384698860553,0.236299511665762,0.501085187194791,"Houston County, Tennessee",8281
"2441","Tennessee",47085,"Humphreys County",6120,2017,8236,4103,0.743079164643031,0.244900437105391,0.49817872753764,"Humphreys County, Tennessee",18992
"2442","Tennessee",47087,"Jackson County",4118,1135,5323,2983,0.773623896299079,0.213225624647755,0.560398271651324,"Jackson County, Tennessee",11619
"2443","Tennessee",47089,"Jefferson County",18651,4654,23616,13997,0.789761178861789,0.197069783197832,0.592691395663957,"Jefferson County, Tennessee",54679
"2444","Tennessee",47091,"Johnson County",6468,1246,7801,5222,0.829124471221638,0.159723112421484,0.669401358800154,"Johnson County, Tennessee",17950
"2445","Tennessee",47093,"Knox County",124540,91422,220556,33118,0.56466384954388,0.414506973285696,0.150156876258184,"Knox County, Tennessee",478981
"2446","Tennessee",47095,"Lake County",1492,526,2034,966,0.733529990167158,0.258603736479843,0.474926253687316,"Lake County, Tennessee",7004
"2447","Tennessee",47097,"Lauderdale County",5674,3193,8965,2481,0.632905744562186,0.356162855549359,0.276742889012828,"Lauderdale County, Tennessee",25139
"2448","Tennessee",47099,"Lawrence County",15334,3195,18718,12139,0.819211454215194,0.170691313174484,0.648520141040709,"Lawrence County, Tennessee",44163
"2449","Tennessee",47101,"Lewis County",4474,1072,5609,3402,0.797646639329649,0.191121412016402,0.606525227313247,"Lewis County, Tennessee",12581
"2450","Tennessee",47103,"Lincoln County",12281,2919,15608,9362,0.786840082009226,0.187019477191184,0.599820604818042,"Lincoln County, Tennessee",35326
"2451","Tennessee",47105,"Loudon County",21713,6948,29347,14765,0.739871196374416,0.236753330834498,0.503117865539919,"Loudon County, Tennessee",54887
"2452","Tennessee",47107,"McMinn County",18198,4361,22844,13837,0.796620556820172,0.190903519523726,0.605717037296446,"McMinn County, Tennessee",53275
"2453","Tennessee",47109,"McNairy County",9093,1943,11275,7150,0.806474501108647,0.172328159645233,0.634146341463415,"McNairy County, Tennessee",25859
"2454","Tennessee",47111,"Macon County",8096,1307,9487,6789,0.853378307157162,0.137767471276484,0.715610835880679,"Macon County, Tennessee",25215
"2455","Tennessee",47113,"Madison County",23943,18390,42950,5553,0.557462165308498,0.428172293364377,0.129289871944121,"Madison County, Tennessee",98843
"2456","Tennessee",47115,"Marion County",9911,3177,13256,6734,0.747661436330718,0.239665057332529,0.50799637899819,"Marion County, Tennessee",28835
"2457","Tennessee",47117,"Marshall County",11043,3605,14878,7438,0.742236859792983,0.242304073128109,0.499932786664874,"Marshall County, Tennessee",34320
"2458","Tennessee",47119,"Maury County",31464,14418,46657,17046,0.674368261997128,0.309021154381979,0.365347107615149,"Maury County, Tennessee",100975
"2459","Tennessee",47121,"Meigs County",4467,1008,5532,3459,0.807483731019523,0.182212581344902,0.62527114967462,"Meigs County, Tennessee",12755
"2460","Tennessee",47123,"Monroe County",16783,3764,20797,13019,0.806991392989374,0.18098764244843,0.626003750540943,"Monroe County, Tennessee",46249
"2461","Tennessee",47125,"Montgomery County",42187,32472,76758,9715,0.549610464055864,0.423043852106621,0.126566611949243,"Montgomery County, Tennessee",219994
"2462","Tennessee",47127,"Moore County",2888,573,3539,2315,0.816049731562588,0.161910144108505,0.654139587454083,"Moore County, Tennessee",6469
"2463","Tennessee",47129,"Morgan County",6930,1167,8228,5763,0.842245989304813,0.141832766164317,0.700413223140496,"Morgan County, Tennessee",21027
"2464","Tennessee",47131,"Obion County",10790,2589,13521,8201,0.798017898084461,0.191479920124251,0.60653797796021,"Obion County, Tennessee",30788
"2465","Tennessee",47133,"Overton County",7918,2033,10037,5885,0.788881139782804,0.202550562917206,0.586330576865597,"Overton County, Tennessee",22514
"2466","Tennessee",47135,"Perry County",2775,615,3428,2160,0.80950991831972,0.179404900816803,0.630105017502917,"Perry County, Tennessee",8381
"2467","Tennessee",47137,"Pickett County",2381,525,2931,1856,0.812350733538042,0.179119754350051,0.63323097918799,"Pickett County, Tennessee",5006
"2468","Tennessee",47139,"Polk County",6792,1492,8360,5300,0.81244019138756,0.178468899521531,0.633971291866029,"Polk County, Tennessee",17547
"2469","Tennessee",47141,"Putnam County",23759,9185,33593,14574,0.707260441163338,0.273420057750127,0.433840383413211,"Putnam County, Tennessee",79844
"2470","Tennessee",47143,"Rhea County",11050,2369,13637,8681,0.810295519542421,0.173718559800543,0.636576959741879,"Rhea County, Tennessee",32870
"2471","Tennessee",47145,"Roane County",19230,6043,25917,13187,0.741984025928927,0.233167419068565,0.508816606860362,"Roane County, Tennessee",53393
"2472","Tennessee",47147,"Robertson County",24536,8692,33717,15844,0.727704125515319,0.257792804816561,0.469911320698757,"Robertson County, Tennessee",72803
"2473","Tennessee",47149,"Rutherford County",81480,59341,143878,22139,0.566313126398755,0.412439705861911,0.153873420536844,"Rutherford County, Tennessee",341481
"2474","Tennessee",47151,"Scott County",8004,986,9052,7018,0.884224480777729,0.108926204153778,0.77529827662395,"Scott County, Tennessee",21852
"2475","Tennessee",47153,"Sequatchie County",5855,1298,7252,4557,0.807363485934914,0.178985107556536,0.628378378378378,"Sequatchie County, Tennessee",15829
"2476","Tennessee",47155,"Sevier County",33783,8721,43535,25062,0.775996324796141,0.200321580337659,0.575674744458482,"Sevier County, Tennessee",98391
"2477","Tennessee",47157,"Shelby County",129815,246105,382055,-116290,0.339780921595058,0.644161180981796,-0.304380259386738,"Shelby County, Tennessee",929722
"2478","Tennessee",47159,"Smith County",7136,1802,9051,5334,0.78842116893161,0.199094022759916,0.589327146171694,"Smith County, Tennessee",19914
"2479","Tennessee",47161,"Stewart County",4950,1232,6296,3718,0.786213468869123,0.195679796696315,0.590533672172808,"Stewart County, Tennessee",13662
"2480","Tennessee",47163,"Sullivan County",55860,17272,74357,38588,0.751240636389311,0.232284788251274,0.518955848138037,"Sullivan County, Tennessee",158161
"2481","Tennessee",47165,"Sumner County",63454,27680,92630,35774,0.685026449314477,0.29882327539674,0.386203173917737,"Sumner County, Tennessee",196281
"2482","Tennessee",47167,"Tipton County",20070,6837,27308,13233,0.734949465358137,0.25036619305698,0.484583272301157,"Tipton County, Tennessee",60979
"2483","Tennessee",47169,"Trousdale County",2936,1012,3998,1924,0.734367183591796,0.253126563281641,0.481240620310155,"Trousdale County, Tennessee",11610
"2484","Tennessee",47171,"Unicoi County",6599,1615,8307,4984,0.794390273263513,0.194414349343927,0.599975923919586,"Unicoi County, Tennessee",17924
"2485","Tennessee",47173,"Union County",6803,1249,8123,5554,0.83749846115967,0.153760925766342,0.683737535393328,"Union County, Tennessee",19802
"2486","Tennessee",47175,"Van Buren County",2342,544,2921,1798,0.801780212256077,0.186237589866484,0.615542622389593,"Van Buren County, Tennessee",6168
"2487","Tennessee",47177,"Warren County",11850,3924,16009,7926,0.740208632644138,0.245112124430008,0.49509650821413,"Warren County, Tennessee",40951
"2488","Tennessee",47179,"Washington County",40444,18638,60203,21806,0.671793764430344,0.309585901034832,0.362207863395512,"Washington County, Tennessee",133005
"2489","Tennessee",47181,"Wayne County",5795,820,6669,4975,0.868945868945869,0.122956965062228,0.745988903883641,"Wayne County, Tennessee",16232
"2490","Tennessee",47183,"Weakley County",10396,3020,13735,7376,0.756898434655988,0.219876228613032,0.537022206042956,"Weakley County, Tennessee",32902
"2491","Tennessee",47185,"White County",9606,2143,11895,7463,0.807566204287516,0.180159730979403,0.627406473308113,"White County, Tennessee",27356
"2492","Tennessee",47187,"Williamson County",86469,50161,139016,36308,0.622007538700581,0.360828969327272,0.26117856937331,"Williamson County, Tennessee",247733
"2493","Tennessee",47189,"Wilson County",50296,22254,74330,28042,0.676658146105206,0.299394591685726,0.377263554419481,"Wilson County, Tennessee",147747
"2494","Texas",48001,"Anderson County",15110,3955,19227,11155,0.785874031310137,0.205700317262183,0.580173714047953,"Anderson County, Texas",57922
"2495","Texas",48003,"Andrews County",4943,850,5863,4093,0.84308374552277,0.144976974245267,0.698106771277503,"Andrews County, Texas",18614
"2496","Texas",48005,"Angelina County",25076,9143,34574,15933,0.725284896164748,0.26444727251692,0.460837623647828,"Angelina County, Texas",86394
"2497","Texas",48007,"Aransas County",9239,2916,12290,6323,0.751749389747762,0.23726606997559,0.514483319772173,"Aransas County, Texas",23831
"2498","Texas",48009,"Archer County",4300,446,4796,3854,0.896580483736447,0.0929941618015012,0.803586321934946,"Archer County, Texas",8554
"2499","Texas",48011,"Armstrong County",1035,75,1112,960,0.930755395683453,0.0674460431654676,0.863309352517986,"Armstrong County, Texas",1846
"2500","Texas",48013,"Atascosa County",12039,5876,18118,6163,0.664477315376973,0.324318357434595,0.340158957942378,"Atascosa County, Texas",48985
"2501","Texas",48015,"Austin County",11447,2951,14554,8496,0.786519169987632,0.20276212725024,0.583757042737392,"Austin County, Texas",30168
"2502","Texas",48017,"Bailey County",1434,409,1860,1025,0.770967741935484,0.21989247311828,0.551075268817204,"Bailey County, Texas",6904
"2503","Texas",48019,"Bandera County",10057,2505,12715,7552,0.790955564294141,0.197011403853716,0.593944160440425,"Bandera County, Texas",20843
"2504","Texas",48021,"Bastrop County",20516,15474,36665,5042,0.559552706941225,0.422037365334788,0.137515341606437,"Bastrop County, Texas",97218
"2505","Texas",48023,"Baylor County",1494,183,1702,1311,0.877790834312573,0.107520564042303,0.77027027027027,"Baylor County, Texas",3465
"2506","Texas",48025,"Bee County",6006,3288,9420,2718,0.637579617834395,0.349044585987261,0.288535031847134,"Bee County, Texas",31061
"2507","Texas",48027,"Bell County",67893,57014,127375,10879,0.533016683022571,0.447607458292444,0.0854092247301275,"Bell County, Texas",370644
"2508","Texas",48029,"Bexar County",308618,448452,768952,-139834,0.401348848822813,0.583198951299951,-0.181850102477138,"Bexar County, Texas",2009322
"2509","Texas",48031,"Blanco County",5443,1911,7441,3532,0.73148770326569,0.256820319849483,0.474667383416208,"Blanco County, Texas",11376
"2510","Texas",48033,"Borden County",397,16,416,381,0.954326923076923,0.0384615384615385,0.915865384615385,"Borden County, Texas",628
"2511","Texas",48035,"Bosque County",7469,1561,9126,5908,0.818430856892395,0.171049747972825,0.64738110891957,"Bosque County, Texas",18226
"2512","Texas",48037,"Bowie County",27116,10747,38261,16369,0.708711220302658,0.280886542432242,0.427824677870416,"Bowie County, Texas",92903
"2513","Texas",48039,"Brazoria County",90433,62228,154984,28205,0.583498941826253,0.40151241418469,0.181986527641563,"Brazoria County, Texas",372040
"2514","Texas",48041,"Brazos County",47530,35349,85061,12181,0.558775467017787,0.415572353957748,0.143203113060039,"Brazos County, Texas",233848
"2515","Texas",48043,"Brewster County",2461,2258,4822,203,0.510369141435089,0.468270427208627,0.0420987142264621,"Brewster County, Texas",9545
"2516","Texas",48045,"Briscoe County",639,78,725,561,0.881379310344828,0.107586206896552,0.773793103448276,"Briscoe County, Texas",1434
"2517","Texas",48047,"Brooks County",998,1470,2484,-472,0.401771336553945,0.591787439613527,-0.190016103059581,"Brooks County, Texas",7086
"2518","Texas",48049,"Brown County",13698,2107,15969,11591,0.857786962239339,0.131943139833427,0.725843822405911,"Brown County, Texas",38101
"2519","Texas",48051,"Burleson County",6743,1788,8609,4955,0.783250087118132,0.207689627134394,0.575560459983738,"Burleson County, Texas",17642
"2520","Texas",48053,"Burnet County",18767,5639,24717,13128,0.759274992919853,0.228142573936966,0.531132418982886,"Burnet County, Texas",49123
"2521","Texas",48055,"Caldwell County",8031,6672,14973,1359,0.536365457824083,0.445602083750751,0.0907633740733321,"Caldwell County, Texas",45887
"2522","Texas",48057,"Calhoun County",5641,2148,7856,3493,0.718049898167006,0.273421588594705,0.444628309572301,"Calhoun County, Texas",20105
"2523","Texas",48059,"Callahan County",6012,734,6832,5278,0.879976580796253,0.107435597189696,0.772540983606557,"Callahan County, Texas",13703
"2524","Texas",48061,"Cameron County",49032,64063,114174,-15031,0.429449787166956,0.561099724981169,-0.131649937814213,"Cameron County, Texas",421012
"2525","Texas",48063,"Camp County",3626,1394,5060,2232,0.716600790513834,0.275494071146245,0.441106719367589,"Camp County, Texas",12465
"2526","Texas",48065,"Carson County",2779,297,3122,2482,0.890134529147982,0.0951313260730301,0.795003203074952,"Carson County, Texas",5799
"2527","Texas",48067,"Cass County",11033,2795,13927,8238,0.792202197170963,0.200689308537373,0.591512888633589,"Cass County, Texas",28445
"2528","Texas",48069,"Castro County",1602,466,2083,1136,0.769083053288526,0.223715794527124,0.545367258761402,"Castro County, Texas",7376
"2529","Texas",48071,"Chambers County",17353,3997,21652,13356,0.801450212451506,0.184601884352485,0.616848328099021,"Chambers County, Texas",46571
"2530","Texas",48073,"Cherokee County",15101,4210,19508,10891,0.774092679926184,0.215808898913266,0.558283781012918,"Cherokee County, Texas",50411
"2531","Texas",48075,"Childress County",1943,310,2279,1633,0.852566915313734,0.136024572180781,0.716542343132953,"Childress County, Texas",6666
"2532","Texas",48077,"Clay County",5069,614,5741,4455,0.882947221738373,0.106950008709284,0.775997213029089,"Clay County, Texas",10213
"2533","Texas",48079,"Cochran County",809,177,1000,632,0.809,0.177,0.632,"Cochran County, Texas",2543
"2534","Texas",48081,"Coke County",1586,178,1779,1408,0.891512085441259,0.100056211354694,0.791455874086565,"Coke County, Texas",3280
"2535","Texas",48083,"Coleman County",3641,451,4124,3190,0.882880698351115,0.109359844810863,0.773520853540252,"Coleman County, Texas",7686
"2536","Texas",48085,"Collin County",252318,230945,492216,21373,0.512616412306792,0.469194418710485,0.0434219935963073,"Collin County, Texas",1066465
"2537","Texas",48087,"Collingsworth County",1048,155,1218,893,0.860426929392447,0.127257799671593,0.733169129720854,"Collingsworth County, Texas",2648
"2538","Texas",48089,"Colorado County",7472,2420,9975,5052,0.749072681704261,0.242606516290727,0.506466165413534,"Colorado County, Texas",20555
"2539","Texas",48091,"Comal County",62740,24826,88863,37914,0.706030631421401,0.27937386763895,0.426656763782452,"Comal County, Texas",161482
"2540","Texas",48093,"Comanche County",5177,853,6086,4324,0.850640814985212,0.140157739073283,0.710483075911929,"Comanche County, Texas",13590
"2541","Texas",48095,"Concho County",1058,197,1268,861,0.834384858044164,0.155362776025237,0.679022082018927,"Concho County, Texas",3303
"2542","Texas",48097,"Cooke County",15596,3210,18988,12386,0.821360859490204,0.169054139456499,0.652306720033705,"Cooke County, Texas",41671
"2543","Texas",48099,"Coryell County",15438,7565,23490,7873,0.657215836526181,0.322051936994466,0.335163899531716,"Coryell County, Texas",83091
"2544","Texas",48101,"Cottle County",540,113,662,427,0.81570996978852,0.170694864048338,0.645015105740181,"Cottle County, Texas",1380
"2545","Texas",48103,"Crane County",1247,241,1503,1006,0.829673985362608,0.160345974717232,0.669328010645376,"Crane County, Texas",4676
"2546","Texas",48105,"Crockett County",1220,344,1574,876,0.775095298602287,0.218551461245235,0.556543837357052,"Crockett County, Texas",3097
"2547","Texas",48107,"Crosby County",1396,527,1953,869,0.714797747055812,0.26984126984127,0.444956477214542,"Crosby County, Texas",5125
"2548","Texas",48109,"Culberson County",415,438,864,-23,0.480324074074074,0.506944444444444,-0.0266203703703703,"Culberson County, Texas",2188
"2549","Texas",48111,"Dallam County",1389,197,1609,1192,0.863269111249223,0.122436295835923,0.7408328154133,"Dallam County, Texas",7121
"2550","Texas",48113,"Dallas County",307076,598576,921638,-291500,0.333185046623512,0.649469748426172,-0.31628470180266,"Dallas County, Texas",2611491
"2551","Texas",48115,"Dawson County",2951,808,3789,2143,0.778833465294273,0.213248878332014,0.565584586962259,"Dawson County, Texas",12457
"2552","Texas",48117,"Deaf Smith County",3294,1264,4610,2030,0.714533622559653,0.274186550976139,0.440347071583514,"Deaf Smith County, Texas",18585
"2553","Texas",48119,"Delta County",2162,403,2592,1759,0.834104938271605,0.155478395061728,0.678626543209877,"Delta County, Texas",5225
"2554","Texas",48121,"Denton County",222480,188695,417964,33785,0.532294647385899,0.451462326898967,0.0808323204869319,"Denton County, Texas",906405
"2555","Texas",48123,"DeWitt County",6567,1494,8118,5073,0.808943089430894,0.184035476718404,0.624907612712491,"DeWitt County, Texas",19822
"2556","Texas",48125,"Dickens County",853,130,988,723,0.86336032388664,0.131578947368421,0.731781376518219,"Dickens County, Texas",1769
"2557","Texas",48127,"Dimmit County",1384,2264,3666,-880,0.377523186033824,0.617566830332788,-0.240043644298963,"Dimmit County, Texas",8611
"2558","Texas",48129,"Donley County",1438,198,1648,1240,0.872572815533981,0.120145631067961,0.752427184466019,"Donley County, Texas",3261
"2559","Texas",48131,"Duval County",2443,2575,5053,-132,0.483475163269345,0.509598258460321,-0.0261230951909757,"Duval County, Texas",9827
"2560","Texas",48133,"Eastland County",7237,983,8292,6254,0.872768933912205,0.118547998070429,0.754220935841775,"Eastland County, Texas",17733
"2561","Texas",48135,"Ector County",32697,11367,44581,21330,0.733429039276822,0.254974092102017,0.478454947174805,"Ector County, Texas",165171
"2562","Texas",48137,"Edwards County",893,168,1066,725,0.837711069418386,0.157598499061914,0.680112570356473,"Edwards County, Texas",1427
"2563","Texas",48139,"Ellis County",56717,27565,85493,29152,0.66341103950031,0.322424058110021,0.340986981390289,"Ellis County, Texas",192441
"2564","Texas",48141,"El Paso County",84331,178126,267215,-93795,0.315592313305765,0.66660180004865,-0.351009486742885,"El Paso County, Texas",865655
"2565","Texas",48143,"Erath County",13684,2916,16853,10768,0.811962261911826,0.173025574081766,0.63893668783006,"Erath County, Texas",42545
"2566","Texas",48145,"Falls County",4177,1899,6133,2278,0.681069623349095,0.309636393282244,0.371433230066851,"Falls County, Texas",16963
"2567","Texas",48147,"Fannin County",12171,2655,15004,9516,0.81118368435084,0.176952812583311,0.634230871767529,"Fannin County, Texas",35661
"2568","Texas",48149,"Fayette County",10171,2661,12941,7510,0.78595162661309,0.205625531257244,0.580326095355846,"Fayette County, Texas",24436
"2569","Texas",48151,"Fisher County",1448,352,1826,1096,0.792990142387733,0.192771084337349,0.600219058050383,"Fisher County, Texas",3671
"2570","Texas",48153,"Floyd County",1584,438,2039,1146,0.776851397743992,0.214811181951937,0.562040215792055,"Floyd County, Texas",5397
"2571","Texas",48155,"Foard County",445,99,551,346,0.807622504537205,0.17967332123412,0.627949183303085,"Foard County, Texas",1092
"2572","Texas",48157,"Fort Bend County",157718,195552,357514,-37834,0.44115195488848,0.546977181313179,-0.105825226424699,"Fort Bend County, Texas",822779
"2573","Texas",48159,"Franklin County",4161,804,5009,3357,0.83070473148333,0.160511080055899,0.670193651427431,"Franklin County, Texas",10357
"2574","Texas",48161,"Freestone County",6991,1635,8711,5356,0.802548501894157,0.187693720583171,0.614854781310986,"Freestone County, Texas",19445
"2575","Texas",48163,"Frio County",2823,2422,5279,401,0.53476037128244,0.458799014964956,0.0759613563174843,"Frio County, Texas",18392
"2576","Texas",48165,"Gaines County",5355,576,5995,4779,0.89324437030859,0.0960800667222686,0.797164303586322,"Gaines County, Texas",21599
"2577","Texas",48167,"Galveston County",93911,58842,155060,35069,0.605642976912163,0.37947891138914,0.226164065523023,"Galveston County, Texas",350673
"2578","Texas",48169,"Garza County",1413,231,1653,1182,0.85480943738657,0.139745916515427,0.715063520871143,"Garza County, Texas",5816
"2579","Texas",48171,"Gillespie County",12514,3176,15846,9338,0.789726113845766,0.200429130379907,0.589296983465859,"Gillespie County, Texas",26722
"2580","Texas",48173,"Glasscock County",611,39,653,572,0.935681470137825,0.0597243491577335,0.875957120980092,"Glasscock County, Texas",1115
"2581","Texas",48175,"Goliad County",3085,877,3988,2208,0.773570712136409,0.219909729187563,0.553660982948847,"Goliad County, Texas",7018
"2582","Texas",48177,"Gonzales County",5627,1948,7647,3679,0.735844121877861,0.254740421080162,0.481103700797698,"Gonzales County, Texas",19657
"2583","Texas",48179,"Gray County",6840,829,7782,6011,0.878951426368543,0.106527884862503,0.77242354150604,"Gray County, Texas",21229
"2584","Texas",48181,"Grayson County",44163,14506,59439,29657,0.74299702215717,0.244048520331769,0.498948501825401,"Grayson County, Texas",135552
"2585","Texas",48183,"Gregg County",32493,14796,47982,17697,0.677191446792547,0.308365637113918,0.368825809678629,"Gregg County, Texas",124234
"2586","Texas",48185,"Grimes County",9432,2833,12413,6599,0.75984854587932,0.22822847015226,0.53162007572706,"Grimes County, Texas",29292
"2587","Texas",48187,"Guadalupe County",47553,28805,77592,18748,0.612859573151871,0.371236725435612,0.241622847716259,"Guadalupe County, Texas",172709
"2588","Texas",48189,"Hale County",7177,2279,9584,4898,0.74885225375626,0.237792153589316,0.511060100166945,"Hale County, Texas",32526
"2589","Texas",48191,"Hall County",995,168,1168,827,0.851883561643836,0.143835616438356,0.708047945205479,"Hall County, Texas",2817
"2590","Texas",48193,"Hamilton County",3616,641,4349,2975,0.831455507013106,0.147390204644746,0.68406530236836,"Hamilton County, Texas",8221
"2591","Texas",48195,"Hansford County",1849,166,2047,1683,0.903273082559844,0.0810942843185149,0.822178798241329,"Hansford County, Texas",5281
"2592","Texas",48197,"Hardeman County",1330,241,1580,1089,0.841772151898734,0.15253164556962,0.689240506329114,"Hardeman County, Texas",3549
"2593","Texas",48199,"Hardin County",23858,3474,27635,20384,0.863325493034196,0.125710150171883,0.737615342862312,"Hardin County, Texas",56234
"2594","Texas",48201,"Harris County",700630,918193,1640818,-217563,0.42700043514881,0.55959466558753,-0.13259423043872,"Harris County, Texas",4731129
"2595","Texas",48203,"Harrison County",21466,7908,29710,13558,0.722517670817906,0.266173005721979,0.456344665095927,"Harrison County, Texas",68834
"2596","Texas",48205,"Hartley County",1868,195,2078,1673,0.898941289701636,0.0938402309913378,0.805101058710298,"Hartley County, Texas",5376
"2597","Texas",48207,"Haskell County",1840,353,2214,1487,0.831074977416441,0.159439927732611,0.67163504968383,"Haskell County, Texas",5412
"2598","Texas",48209,"Hays County",47680,59524,109357,-11844,0.436003182237991,0.544309006282177,-0.108305824044186,"Hays County, Texas",241066
"2599","Texas",48211,"Hemphill County",1486,206,1720,1280,0.863953488372093,0.119767441860465,0.744186046511628,"Hemphill County, Texas",3383
"2600","Texas",48213,"Henderson County",28911,7060,36310,21851,0.796226934728725,0.194436794271551,0.601790140457174,"Henderson County, Texas",82145
